,Unnamed: 0,objid,x,y,ra,dec,flux_z,original_image
25504,25504,J033240.99-274621.4,3091.058,7991.764,53.1707983,-27.772618199999997,0.00306954,h_s_sect23_v2.0_drz_img.fits
25505,25505,J033240.99-274956.4,3093.4190000000003,824.581,53.170796499999994,-27.8323515,0.0306418,h_s_sect23_v2.0_drz_img.fits
25510,25510,J033241.00-274629.1,3088.804,7736.512,53.17081820000001,-27.774743199999996,0.00447563,h_s_sect23_v2.0_drz_img.fits
25519,25519,J033241.01-274817.1,3086.272,4137.319,53.1708691,-27.804743199999997,0.0134929,h_s_sect23_v2.0_drz_img.fits
25520,25520,J033241.01-274922.6,3086.382,1952.753,53.1708677,-27.822943100000003,0.00410926,h_s_sect23_v2.0_drz_img.fits
25524,25524,J033241.01-274710.8,3083.328,6344.82,53.170870400000005,-27.786351500000002,0.00240654,h_s_sect23_v2.0_drz_img.fits
25532,25532,J033241.03-274807.6,3074.678,4453.269,53.1709527,-27.802101500000003,0.00249902,h_s_sect23_v2.0_drz_img.fits
25538,25538,J033241.04-274750.3,3070.4640000000004,5029.182,53.1710071,-27.7973015,0.0040198000000000005,h_s_sect23_v2.0_drz_img.fits
25550,25550,J033241.07-274704.5,3056.61,6555.592,53.1711239,-27.784593,0.00271151,h_s_sect23_v2.0_drz_img.fits
25554,25554,J033241.08-274857.1,3053.748,2802.6929999999998,53.17116609999999,-27.8158597,0.00365132,h_s_sect23_v2.0_drz_img.fits
25555,25555,J033241.08-274853.0,3052.534,2940.68,53.171175,-27.814726399999998,0.068935,h_s_sect23_v2.0_drz_img.fits
25557,25557,J033241.09-274642.4,3047.46,7292.258000000001,53.171224800000005,-27.778451399999998,0.00351166,h_s_sect23_v2.0_drz_img.fits
25564,25564,J033241.10-274843.7,3043.187,3248.8390000000004,53.1712681,-27.812143100000004,0.00349012,h_s_sect23_v2.0_drz_img.fits
25571,25571,J033241.11-274618.1,3037.235,8103.233,53.17130649999999,-27.771693,0.0102208,h_s_sect23_v2.0_drz_img.fits
25578,25578,J033241.12-274734.6,3034.652,5553.488,53.1713348,-27.792934600000002,0.00803702,h_s_sect23_v2.0_drz_img.fits
25579,25579,J033241.12-274752.1,3034.837,4968.735,53.1713559,-27.797818,0.0046551000000000006,h_s_sect23_v2.0_drz_img.fits
25583,25583,J033241.13-274719.8,3030.974,6044.61,53.1713708,-27.788851300000005,0.00436815,h_s_sect23_v2.0_drz_img.fits
25590,25590,J033241.14-274959.8,3029.1279999999997,713.425,53.1714094,-27.833268,0.00211029,h_s_sect23_v2.0_drz_img.fits
25597,25597,J033241.15-274949.4,3025.156,1058.859,53.1714647,-27.830426300000003,0.0126322,h_s_sect23_v2.0_drz_img.fits
25618,25618,J033241.19-274914.9,3007.103,2209.458,53.17161120000001,-27.820809499999996,0.00270742,h_s_sect23_v2.0_drz_img.fits
25631,25631,J033241.20-274911.4,3000.172,2326.776,53.1716767,-27.819826199999998,0.00256999,h_s_sect23_v2.0_drz_img.fits
25632,25632,J033241.20-275004.4,3000.44,559.2909999999999,53.1716833,-27.834559499999997,0.00256092,h_s_sect23_v2.0_drz_img.fits
25636,25636,J033241.21-274932.4,2997.864,1626.5079999999998,53.1716981,-27.8256678,0.018652000000000002,h_s_sect23_v2.0_drz_img.fits
25638,25638,J033241.21-274816.4,2995.0440000000003,4158.924,53.1717169,-27.804567900000002,0.00813923,h_s_sect23_v2.0_drz_img.fits
25644,25644,J033241.22-274918.4,2993.802,2091.166,53.1717436,-27.8217846,0.0553211,h_s_sect23_v2.0_drz_img.fits
25650,25650,J033241.23-274907.2,2987.315,2467.6,53.17179870000001,-27.818651199999998,0.00318259,h_s_sect23_v2.0_drz_img.fits
25651,25651,J033241.23-274737.2,2985.809,5467.196,53.17178739999999,-27.793659499999997,0.00413157,h_s_sect23_v2.0_drz_img.fits
25659,25659,J033241.24-274854.7,2983.045,2884.1020000000003,53.171834700000005,-27.815184499999997,0.00260215,h_s_sect23_v2.0_drz_img.fits
25673,25673,J033241.28-274733.4,2966.51,5591.866999999999,53.17198470000001,-27.7926261,0.0060059,h_s_sect23_v2.0_drz_img.fits
25675,25675,J033241.28-274955.2,2967.7090000000003,866.48,53.171983700000006,-27.8320011,0.00277519,h_s_sect23_v2.0_drz_img.fits
25681,25681,J033241.28-274629.6,2961.3190000000004,7719.768,53.1720238,-27.7748845,0.00319731,h_s_sect23_v2.0_drz_img.fits
25683,25683,J033241.29-274750.7,2958.805,5016.037,53.1720434,-27.797426,0.00344596,h_s_sect23_v2.0_drz_img.fits
25684,25684,J033241.30-274912.3,2958.719,2296.2470000000003,53.1720632,-27.8200844,0.00503934,h_s_sect23_v2.0_drz_img.fits
25689,25689,J033241.30-274701.7,2955.506,6649.383000000001,53.1720749,-27.783792699999996,0.00313264,h_s_sect23_v2.0_drz_img.fits
25690,25690,J033241.30-274859.7,2956.583,2714.958,53.172089799999995,-27.816592699999998,0.00211143,h_s_sect23_v2.0_drz_img.fits
25694,25694,J033241.31-275010.8,2955.3379999999997,347.223,53.172108200000004,-27.8363261,0.0050325000000000005,h_s_sect23_v2.0_drz_img.fits
25695,25695,J033241.31-274749.1,2952.8309999999997,5069.896,53.1721091,-27.7969761,0.0228868,h_s_sect23_v2.0_drz_img.fits
25698,25698,J033241.31-274742.3,2951.328,5295.215,53.172127100000004,-27.795101000000003,0.00375,h_s_sect23_v2.0_drz_img.fits
25705,25705,J033241.32-274652.9,2945.736,6944.448,53.172177399999995,-27.7813594,0.00272644,h_s_sect23_v2.0_drz_img.fits
25707,25707,J033241.32-274821.2,2945.655,4000.512,53.1721415,-27.805851,0.0100821,h_s_sect23_v2.0_drz_img.fits
25716,25716,J033241.34-274754.1,2937.578,4902.892,53.1722605,-27.798359299999998,0.0085818,h_s_sect23_v2.0_drz_img.fits
25717,25717,J033241.34-274646.3,2936.083,7163.104,53.1722614,-27.779542600000003,0.00582889,h_s_sect23_v2.0_drz_img.fits
25719,25719,J033241.35-274706.7,2935.2129999999997,6482.908,53.1722733,-27.785201,0.00601943,h_s_sect23_v2.0_drz_img.fits
25721,25721,J033241.35-274843.1,2936.0840000000003,3268.502,53.1722855,-27.8119761,0.00429321,h_s_sect23_v2.0_drz_img.fits
25726,25726,J033241.35-274849.5,2934.098,3057.243,53.1722864,-27.813751,0.00402027,h_s_sect23_v2.0_drz_img.fits
25727,25727,J033241.35-274721.7,2932.188,5982.355,53.172303500000005,-27.789367699999996,0.0046299,h_s_sect23_v2.0_drz_img.fits
25730,25730,J033241.36-274857.6,2932.2540000000004,2787.663,53.1723156,-27.8159843,0.00929655,h_s_sect23_v2.0_drz_img.fits
25732,25732,J033241.36-275001.6,2932.223,653.085,53.1723238,-27.833776,0.00216786,h_s_sect23_v2.0_drz_img.fits
25736,25736,J033241.36-274909.6,2928.5490000000004,2386.545,53.1723455,-27.819342699999996,0.00258344,h_s_sect23_v2.0_drz_img.fits
25743,25743,J033241.38-274738.1,2919.215,5437.772,53.172428000000004,-27.793901,0.00777655,h_s_sect23_v2.0_drz_img.fits
25744,25744,J033241.39-274745.1,2917.553,5201.412,53.1724384,-27.795875899999995,0.00364253,h_s_sect23_v2.0_drz_img.fits
25745,25745,J033241.39-274913.7,2918.302,2249.606,53.17244960000001,-27.820467600000004,0.00307512,h_s_sect23_v2.0_drz_img.fits
25752,25752,J033241.40-274853.4,2912.8309999999997,2925.1220000000003,53.1724941,-27.814842600000002,0.00464991,h_s_sect23_v2.0_drz_img.fits
25753,25753,J033241.40-274723.9,2911.211,5910.773,53.172501600000004,-27.7899675,0.00304578,h_s_sect23_v2.0_drz_img.fits
25754,25754,J033241.40-274912.4,2912.625,2292.1079999999997,53.1724966,-27.820117600000003,0.00232623,h_s_sect23_v2.0_drz_img.fits
25756,25756,J033241.40-274615.7,2909.784,8183.736,53.1725024,-27.771017600000004,0.00309539,h_s_sect23_v2.0_drz_img.fits
25759,25759,J033241.40-274746.9,2909.528,5143.084,53.172523399999996,-27.7963592,0.023766299999999997,h_s_sect23_v2.0_drz_img.fits
25760,25760,J033241.41-274717.1,2908.778,6135.535,53.172529000000004,-27.7881092,0.28223400000000004,h_s_sect23_v2.0_drz_img.fits
25761,25761,J033241.41-274728.0,2908.8779999999997,5772.744000000001,53.172520999999996,-27.791117600000003,0.00333633,h_s_sect23_v2.0_drz_img.fits
25762,25762,J033241.41-274802.0,2908.986,4640.354,53.17251579999999,-27.800550899999998,0.00286962,h_s_sect23_v2.0_drz_img.fits
25763,25763,J033241.41-274835.5,2909.0820000000003,3524.212,53.172539,-27.809859200000002,0.00382454,h_s_sect23_v2.0_drz_img.fits
25771,25771,J033241.41-274849.4,2905.803,3060.548,53.1725595,-27.813700899999997,0.00548798,h_s_sect23_v2.0_drz_img.fits
25773,25773,J033241.42-274929.5,2902.828,1722.182,53.1725836,-27.8248675,0.8399709999999999,h_s_sect23_v2.0_drz_img.fits
25776,25776,J033241.42-275008.2,2902.77,431.899,53.17259789999999,-27.835617600000003,0.00304659,h_s_sect23_v2.0_drz_img.fits
25780,25780,J033241.43-274651.5,2898.901,6990.159000000001,53.1725916,-27.7809592,0.042627,h_s_sect23_v2.0_drz_img.fits
25783,25783,J033241.43-274917.1,2899.1929999999998,2134.7729999999997,53.172619700000006,-27.821425899999998,0.024881099999999996,h_s_sect23_v2.0_drz_img.fits
25789,25789,J033241.44-275012.8,2896.164,278.927,53.172655000000006,-27.836892499999998,0.00745679,h_s_sect23_v2.0_drz_img.fits
25792,25792,J033241.44-274758.4,2892.903,4759.682,53.172675600000005,-27.7995592,0.00417231,h_s_sect23_v2.0_drz_img.fits
25796,25796,J033241.45-274831.2,2890.599,3665.8070000000002,53.172698600000004,-27.8086675,0.00495876,h_s_sect23_v2.0_drz_img.fits
25797,25797,J033241.45-274735.7,2888.615,5514.526,53.17271039999999,-27.7932592,0.00401055,h_s_sect23_v2.0_drz_img.fits
25802,25802,J033241.46-274729.4,2884.995,5726.771,53.1727473,-27.7915092,0.00908462,h_s_sect23_v2.0_drz_img.fits
25803,25803,J033241.46-274908.0,2885.473,2439.613,53.1727504,-27.8188842,0.00409462,h_s_sect23_v2.0_drz_img.fits
25804,25804,J033241.46-274625.7,2882.1459999999997,7848.791,53.1727673,-27.7738092,0.00252148,h_s_sect23_v2.0_drz_img.fits
25808,25808,J033241.47-274634.9,2878.683,7543.675,53.172806099999995,-27.776350800000003,0.00566141,h_s_sect23_v2.0_drz_img.fits
25818,25818,J033241.48-274907.7,2875.63,2450.859,53.172854,-27.8187924,0.00236478,h_s_sect23_v2.0_drz_img.fits
25821,25821,J033241.49-274807.3,2872.656,4463.792,53.17286510000001,-27.802017499999998,0.00233686,h_s_sect23_v2.0_drz_img.fits
25822,25822,J033241.49-274738.8,2872.0759999999996,5414.107,53.172861499999996,-27.794100800000002,0.00428831,h_s_sect23_v2.0_drz_img.fits
25827,25827,J033241.50-274934.9,2870.578,1542.27,53.17295179999999,-27.8263675,0.00495888,h_s_sect23_v2.0_drz_img.fits
25833,25833,J033241.50-274911.3,2868.605,2330.658,53.172911,-27.8197924,0.010126600000000001,h_s_sect23_v2.0_drz_img.fits
25839,25839,J033241.51-274642.2,2862.672,7299.771,53.1729767,-27.778375800000003,0.00459555,h_s_sect23_v2.0_drz_img.fits
25844,25844,J033241.51-274919.9,2863.034,2041.401,53.1729875,-27.822209,0.0028399000000000002,h_s_sect23_v2.0_drz_img.fits
25849,25849,J033241.52-274640.3,2858.677,7362.754,53.172976399999996,-27.7778841,0.011863,h_s_sect23_v2.0_drz_img.fits
25858,25858,J033241.53-275014.7,2854.98,216.421,53.17305110000001,-27.837409100000002,0.00223413,h_s_sect23_v2.0_drz_img.fits
25860,25860,J033241.54-274945.0,2851.8309999999997,1206.875,53.1730755,-27.829159100000002,0.0025729,h_s_sect23_v2.0_drz_img.fits
25866,25866,J033241.55-274725.9,2846.7490000000003,5841.227,53.1731047,-27.7905424,0.00259579,h_s_sect23_v2.0_drz_img.fits
25869,25869,J033241.55-274824.4,2845.5029999999997,3891.0890000000004,53.1731217,-27.8067923,0.00671129,h_s_sect23_v2.0_drz_img.fits
25870,25870,J033241.56-274650.5,2841.583,7021.146,53.1731473,-27.780709,0.00541164,h_s_sect23_v2.0_drz_img.fits
25875,25875,J033241.56-274848.0,2842.695,3105.0820000000003,53.173162399999995,-27.8133424,0.0177574,h_s_sect23_v2.0_drz_img.fits
25877,25877,J033241.56-274809.9,2841.018,4375.729,53.173176299999994,-27.802742300000002,0.00249365,h_s_sect23_v2.0_drz_img.fits
25879,25879,J033241.56-274911.4,2840.222,2325.188,53.1731843,-27.8198424,0.00340682,h_s_sect23_v2.0_drz_img.fits
25881,25881,J033241.56-274748.0,2838.527,5106.0109999999995,53.17321120000001,-27.7967007,0.0104262,h_s_sect23_v2.0_drz_img.fits
25882,25882,J033241.57-274925.4,2839.792,1859.516,53.1732049,-27.823709,0.00499993,h_s_sect23_v2.0_drz_img.fits
25884,25884,J033241.57-274839.0,2837.495,3407.594,53.1732084,-27.8108257,0.00273646,h_s_sect23_v2.0_drz_img.fits
25885,25885,J033241.57-274822.2,2835.928,3966.9629999999997,53.1732156,-27.806159,0.00443353,h_s_sect23_v2.0_drz_img.fits
25886,25886,J033241.57-274744.2,2834.7790000000005,5232.049,53.173239,-27.7956256,0.00281289,h_s_sect23_v2.0_drz_img.fits
25891,25891,J033241.58-274922.5,2832.1540000000005,1955.455,53.173261100000005,-27.822909000000003,0.00503428,h_s_sect23_v2.0_drz_img.fits
25893,25893,J033241.59-275003.0,2830.241,604.502,53.1732757,-27.834184000000004,0.466862,h_s_sect23_v2.0_drz_img.fits
25897,25897,J033241.59-274757.2,2826.765,4798.090999999999,53.17329720000001,-27.7992423,0.011387200000000002,h_s_sect23_v2.0_drz_img.fits
25900,25900,J033241.59-274901.8,2826.5009999999997,2645.759,53.173286700000006,-27.817150599999998,0.00755856,h_s_sect23_v2.0_drz_img.fits
25903,25903,J033241.60-274701.7,2823.665,6649.578,53.1733277,-27.783808899999997,0.00582542,h_s_sect23_v2.0_drz_img.fits
25906,25906,J033241.60-275015.4,2825.117,192.604,53.1733339,-27.8376089,0.00257382,h_s_sect23_v2.0_drz_img.fits
25910,25910,J033241.60-274808.0,2822.369,4437.822,53.173355099999995,-27.802217300000002,0.00648103,h_s_sect23_v2.0_drz_img.fits
25913,25913,J033241.60-274703.0,2820.292,6606.601,53.1733561,-27.7841673,0.00322144,h_s_sect23_v2.0_drz_img.fits
25915,25915,J033241.61-274731.4,2820.058,5659.403,53.173359700000006,-27.7920506,0.00263878,h_s_sect23_v2.0_drz_img.fits
25916,25916,J033241.61-274905.8,2821.0229999999997,2513.456,53.1733625,-27.8182756,0.00286216,h_s_sect23_v2.0_drz_img.fits
25918,25918,J033241.61-274935.6,2820.97,1518.825,53.1733664,-27.8265589,0.06599169999999999,h_s_sect23_v2.0_drz_img.fits
25925,25925,J033241.63-274913.0,2813.058,2271.395,53.17343879999999,-27.8203006,0.00907187,h_s_sect23_v2.0_drz_img.fits
25926,25926,J033241.63-274856.6,2812.75,2819.0290000000005,53.17342729999999,-27.815733899999998,0.0132911,h_s_sect23_v2.0_drz_img.fits
25929,25929,J033241.63-274649.7,2806.7929999999997,7050.071999999999,53.1734863,-27.7804589,0.00309039,h_s_sect23_v2.0_drz_img.fits
25937,25937,J033241.65-274953.5,2803.195,921.2589999999999,53.17353829999999,-27.831558899999997,0.00336388,h_s_sect23_v2.0_drz_img.fits
25938,25938,J033241.65-274625.3,2800.152,7863.625,53.173539500000004,-27.773692200000003,0.00680616,h_s_sect23_v2.0_drz_img.fits
25951,25951,J033241.67-275004.9,2792.724,543.771,53.1736341,-27.8346838,0.0251127,h_s_sect23_v2.0_drz_img.fits
25958,25958,J033241.68-274829.6,2787.7659999999996,3717.929,53.173668799999994,-27.808242100000005,0.018693099999999997,h_s_sect23_v2.0_drz_img.fits
25959,25959,J033241.68-274814.2,2787.2929999999997,4231.259,53.173676199999996,-27.803967200000002,0.00228108,h_s_sect23_v2.0_drz_img.fits
25960,25960,J033241.68-274750.5,2786.884,5022.037,53.1736731,-27.7973589,0.010194100000000001,h_s_sect23_v2.0_drz_img.fits
25961,25961,J033241.68-274803.0,2786.9190000000003,4606.777,53.1736747,-27.800825500000002,0.00579629,h_s_sect23_v2.0_drz_img.fits
25966,25966,J033241.69-274655.5,2784.1809999999996,6857.233,53.17369420000001,-27.7820505,0.00290675,h_s_sect23_v2.0_drz_img.fits
25971,25971,J033241.69-274713.6,2780.61,6253.843000000001,53.1737248,-27.7871005,0.00778422,h_s_sect23_v2.0_drz_img.fits
25972,25972,J033241.70-274812.6,2779.7690000000002,4285.816,53.173741899999996,-27.803500500000002,0.00282772,h_s_sect23_v2.0_drz_img.fits
25976,25976,J033241.71-274649.5,2774.156,7055.365,53.1737877,-27.780425399999995,0.009363600000000001,h_s_sect23_v2.0_drz_img.fits
25979,25979,J033241.71-274746.8,2774.2729999999997,5146.095,53.1737951,-27.796342100000004,0.00681627,h_s_sect23_v2.0_drz_img.fits
25985,25985,J033241.72-274905.4,2772.382,2527.297,53.173824200000006,-27.8181588,0.00356233,h_s_sect23_v2.0_drz_img.fits
25990,25990,J033241.72-274652.7,2768.177,6948.722,53.1738446,-27.781308799999998,0.00341519,h_s_sect23_v2.0_drz_img.fits
25991,25991,J033241.72-274743.0,2768.093,5271.974,53.17385110000001,-27.795292100000005,0.00329515,h_s_sect23_v2.0_drz_img.fits
25994,25994,J033241.73-274625.1,2764.511,7869.611999999999,53.173878599999995,-27.7736338,0.00321691,h_s_sect23_v2.0_drz_img.fits
25995,25995,J033241.73-274718.6,2765.175,6086.531,53.17387610000001,-27.788500399999997,0.00526509,h_s_sect23_v2.0_drz_img.fits
25996,25996,J033241.74-274958.3,2764.57,763.812,53.173906499999994,-27.832850399999995,0.00486677,h_s_sect23_v2.0_drz_img.fits
26000,26000,J033241.75-274741.8,2758.518,5312.928000000001,53.173945200000006,-27.794942100000004,0.0039678000000000005,h_s_sect23_v2.0_drz_img.fits
26001,26001,J033241.75-274809.7,2758.0209999999997,4383.9929999999995,53.17395820000001,-27.8026921,0.00377312,h_s_sect23_v2.0_drz_img.fits
26004,26004,J033241.76-274619.4,2751.178,8059.298000000001,53.173972,-27.7720587,0.128314,h_s_sect23_v2.0_drz_img.fits
26006,26006,J033241.76-274727.7,2751.1259999999997,5783.746,53.174065799999994,-27.791017100000005,0.00662236,h_s_sect23_v2.0_drz_img.fits
26010,26010,J033241.77-274628.9,2748.86,7742.406999999999,53.1740204,-27.774700399999997,0.00274501,h_s_sect23_v2.0_drz_img.fits
26011,26011,J033241.77-274716.8,2748.8909999999996,6145.191999999999,53.1740361,-27.7880087,0.0132745,h_s_sect23_v2.0_drz_img.fits
26014,26014,J033241.77-274725.5,2745.812,5855.605,53.17401829999999,-27.790442,0.00367948,h_s_sect23_v2.0_drz_img.fits
26016,26016,J033241.78-274637.1,2743.2529999999997,7468.335999999999,53.1740874,-27.777000399999995,0.00565218,h_s_sect23_v2.0_drz_img.fits
26017,26017,J033241.78-274811.6,2743.836,4319.539000000001,53.1740715,-27.803225399999995,0.00230931,h_s_sect23_v2.0_drz_img.fits
26020,26020,J033241.78-274936.4,2743.06,1492.585,53.17410160000001,-27.8267753,0.00430994,h_s_sect23_v2.0_drz_img.fits
26021,26021,J033241.78-274738.9,2741.135,5408.098000000001,53.174105000000004,-27.794150300000002,0.00433034,h_s_sect23_v2.0_drz_img.fits
26022,26022,J033241.79-274622.7,2739.2009999999996,7950.23,53.17412320000001,-27.7729587,0.00387233,h_s_sect23_v2.0_drz_img.fits
26025,26025,J033241.80-274801.1,2736.413,4669.302,53.1741456,-27.8003169,0.0041419,h_s_sect23_v2.0_drz_img.fits
26027,26027,J033241.80-274948.5,2737.0170000000003,1089.4560000000001,53.174140799999996,-27.830125300000002,0.00420271,h_s_sect23_v2.0_drz_img.fits
26039,26039,J033241.81-274929.9,2732.5009999999997,1710.1670000000001,53.1741855,-27.824966999999997,0.00359601,h_s_sect23_v2.0_drz_img.fits
26048,26048,J033241.82-274700.8,2725.3109999999997,6680.937,53.17425060000001,-27.783541999999997,0.00233211,h_s_sect23_v2.0_drz_img.fits
26051,26051,J033241.83-274705.0,2719.71,6539.639,53.17430770000001,-27.784716999999997,0.00242241,h_s_sect23_v2.0_drz_img.fits
26052,26052,J033241.84-274715.6,2718.5209999999997,6185.089,53.174318500000005,-27.7876836,0.00363865,h_s_sect23_v2.0_drz_img.fits
26053,26053,J033241.84-274814.7,2718.532,4217.611,53.17432629999999,-27.804067,0.00304959,h_s_sect23_v2.0_drz_img.fits
26055,26055,J033241.84-274657.1,2716.489,6803.064,53.174344299999994,-27.7825502,0.010464,h_s_sect23_v2.0_drz_img.fits
26067,26067,J033241.85-274843.4,2711.5640000000003,3260.1740000000004,53.174414899999995,-27.8120586,0.00894457,h_s_sect23_v2.0_drz_img.fits
26069,26069,J033241.86-274721.9,2709.468,5976.343000000001,53.1744041,-27.789425199999997,0.00709327,h_s_sect23_v2.0_drz_img.fits
26070,26070,J033241.86-274845.8,2710.097,3179.8779999999997,53.174396400000006,-27.812708500000003,0.0108987,h_s_sect23_v2.0_drz_img.fits
26072,26072,J033241.86-274634.4,2706.8070000000002,7558.359,53.1744167,-27.7762419,0.00224499,h_s_sect23_v2.0_drz_img.fits
26074,26074,J033241.86-274653.7,2705.9709999999995,6917.459,53.1744286,-27.7815752,0.00322655,h_s_sect23_v2.0_drz_img.fits
26078,26078,J033241.87-274651.1,2703.822,7002.378000000001,53.174541299999994,-27.780908500000002,0.00933466,h_s_sect23_v2.0_drz_img.fits
26086,26086,J033241.88-274937.8,2700.6809999999996,1447.608,53.1744975,-27.827150099999997,0.00386478,h_s_sect23_v2.0_drz_img.fits
26088,26088,J033241.88-274853.9,2699.067,2910.703,53.17450110000001,-27.8150085,0.050451199999999995,h_s_sect23_v2.0_drz_img.fits
26096,26096,J033241.90-274859.0,2691.8540000000003,2739.863,53.1745865,-27.8164001,0.00241988,h_s_sect23_v2.0_drz_img.fits
26097,26097,J033241.90-274918.4,2691.7090000000003,2092.856,53.1745797,-27.821775199999998,0.00296785,h_s_sect23_v2.0_drz_img.fits
26100,26100,J033241.90-274640.3,2688.844,7361.119000000001,53.174596400000006,-27.777875199999997,0.00390997,h_s_sect23_v2.0_drz_img.fits
26105,26105,J033241.91-274805.6,2685.4320000000002,4517.811,53.1746265,-27.8015752,0.00386859,h_s_sect23_v2.0_drz_img.fits
26108,26108,J033241.92-274743.3,2682.688,5261.875,53.174717799999996,-27.7953501,0.00604254,h_s_sect23_v2.0_drz_img.fits
